ProjID,market,leaseup_months,stabilized,Name,Submarket,Quantity,AreaPerUnit,occ_velocity,concession_burn_rate,rent_gap_vs_submarket,grade_score,delivery_era,delivery_season,log_quantity,season_enc,era_enc,market_enc,cluster,tsne_x,tsne_y
10262830,"Austin-Round Rock, TX",,False,The Vineyard,Pflugerville/Wells Branch,468,746,0.0715,9.44733112896029e-05,0.0,,COVID,Summer,6.148468295917647,1,3,1,0,-1.2269431,-3.5954354
10261718,"Austin-Round Rock, TX",,False,The Weaver,East Austin,250,746,0.004,-0.0003263307201319954,496.0,,COVID,Summer,5.521460917862246,1,3,1,0,-1.7145566,-6.1957235
54780,"Austin-Round Rock, TX",17.0,True,Thornton Flats,South Austin,104,868,0.08966666666666667,-0.0008973859457666232,131.5,6.0,Expansion,Winter,4.6443908991413725,3,2,1,2,-6.258448,8.843333
10253948,"Austin-Round Rock, TX",,False,Trailside Oaks,Cedar Park,105,1258,0.038,-0.001887959319090099,151.0,,Expansion,Fall,4.653960350157523,2,2,1,1,-4.2476764,5.4586024
91020,"Austin-Round Rock, TX",7.0,True,Travis at The Lake,Far West Austin,312,950,0.12200000000000001,0.0015527950310559144,312.0,1.0,Expansion,Spring,5.7430031878094825,0,2,1,0,6.9089994,-3.2463782
35623,"Austin-Round Rock, TX",15.0,True,Tree Apartments,South Austin,335,823,0.03766666666666667,-0.00020068779508590576,383.0,3.0,Recovery,Summer,5.814130531825066,1,1,1,2,-3.950506,-4.3574877
71817,"Austin-Round Rock, TX",7.0,True,Trillium Terrace,Far South Austin,168,819,0.10133333333333333,0.0,75.0,1.0,Expansion,Winter,5.123963979403259,3,2,1,0,-11.734523,5.3928704
35681,"Austin-Round Rock, TX",7.0,True,Two Rivers,Round Rock/Georgetown,179,984,0.05233333333333332,0.0,471.0,1.0,Recovery,Winter,5.187385805840755,3,1,1,1,-11.099587,-10.348924
71821,"Austin-Round Rock, TX",15.0,True,Urban North,Northwest Austin,179,768,0.03366666666666667,0.003088962490080453,167.5,1.0,Expansion,Spring,5.187385805840755,0,2,1,0,3.5254648,-5.7706475
10260384,"Austin-Round Rock, TX",,False,Urbana at Goodnight Ranch,Southeast Austin,150,961,0.171,0.017867341111201716,465.0,,COVID,Winter,5.0106352940962555,3,3,1,0,-10.904414,7.388465
23047,"Austin-Round Rock, TX",6.0,True,Villages At The Domain,North Central Austin,444,888,0.11799999999999998,0.006406529752501317,586.0,1.0,Recovery,Spring,6.095824562432225,0,1,1,1,10.173808,0.11642197
26336,"Austin-Round Rock, TX",8.0,True,Villages at Turtle Rock,Northwest Austin,356,866,0.023333333333333334,0.007055503292568127,121.5,4.0,Recovery,Winter,5.87493073085203,3,1,1,2,-5.388022,-4.4590096
91636,"Austin-Round Rock, TX",18.0,True,Villages of Georgetown,Round Rock/Georgetown,438,1075,0.011999999999999999,-0.0010485260264382484,451.5,1.0,Expansion,Spring,6.082218910376446,0,2,1,1,6.09912,-9.680772
52347,"Austin-Round Rock, TX",12.0,True,Villas at Spring Trails I,Pflugerville/Wells Branch,270,937,0.057999999999999996,0.0,107.5,4.0,Expansion,Spring,5.598421958998375,0,2,1,2,1.8234378,8.253587
30455,"Austin-Round Rock, TX",15.0,True,Villas at Tech Ridge,Pflugerville/Wells Branch,350,976,0.02533333333333332,0.013472485768500934,452.0,3.0,Recovery,Spring,5.857933154483459,0,1,1,2,6.8946342,9.1285305
34304,"Austin-Round Rock, TX",4.0,True,Vista at Plum Creek,San Marcos,264,883,0.05933333333333335,-0.00688775510204075,79.5,3.0,Recovery,Fall,5.575949103146316,2,1,1,2,-6.0815907,-6.1198926
53652,"Austin-Round Rock, TX",8.0,True,Waller Creekside on 51st,Near North Austin,139,799,0.09599999999999999,0.009113634202769927,371.5,2.0,Expansion,Spring,4.9344739331306915,0,2,1,0,4.7843485,3.116425
82292,"Austin-Round Rock, TX",14.0,True,Walnut Park,North Central Austin,277,978,0.07233333333333333,1.2390881971262907e-19,503.5,3.0,Expansion,Summer,5.6240175061873385,1,2,1,0,-1.9426069,3.108934
62303,"Austin-Round Rock, TX",14.0,True,Walnut Ridge Phase I & II,Southeast Austin,200,940,0.026666666666666655,0.002701789935832464,48.0,3.0,Recovery,Spring,5.298317366548036,0,1,1,2,6.340709,7.8054104
51952,"Austin-Round Rock, TX",11.0,True,Water Marq,South Austin,264,1021,0.05033333333333334,0.0021699819168173543,1467.0,1.0,Expansion,Fall,5.575949103146316,2,2,1,1,16.441525,-3.0222528
82396,"Austin-Round Rock, TX",5.0,True,Wells Junction,Pflugerville/Wells Branch,264,795,0.15033333333333335,-1.0408340855860842e-18,112.0,1.0,Expansion,Spring,5.575949103146316,0,2,1,0,4.691075,0.8704557
65698,"Austin-Round Rock, TX",10.0,True,West Koenig Flats,Near North Austin,210,931,0.06033333333333333,-0.007977461409282237,507.0,1.0,Expansion,Fall,5.3471075307174685,2,2,1,0,-7.3892426,4.193045
20173,"Austin-Round Rock, TX",17.0,True,West Lake Vistas,Far West Austin,334,1032,0.03266666666666666,0.0017200200435675877,530.0,1.0,Pre-GFC,Fall,5.811140992976701,2,0,1,1,-7.330388,-12.517055
36486,"Austin-Round Rock, TX",22.0,True,Westerly 360,Southwest Austin,189,991,0.010666666666666666,-0.002222449823013318,714.0,1.0,Expansion,Winter,5.241747015059643,3,2,1,1,19.075708,-4.520782
37782,"Austin-Round Rock, TX",10.0,True,Whitley Apartments,Downtown/University,268,886,0.09700000000000002,0.0,813.5,1.0,Recovery,Spring,5.5909869805108565,0,1,1,1,10.991408,-0.9390072
82341,"Austin-Round Rock, TX",10.0,True,Windsor Burnet,North Central Austin,352,893,0.07100000000000001,-0.0029727973050212297,578.0,1.0,Expansion,Winter,5.863631175598097,3,2,1,0,-12.782465,-2.3319101
82555,"Austin-Round Rock, TX",13.0,True,Windsor Lantana Hills,Southwest Austin,300,955,0.06666666666666667,-0.008416782610330992,-15.5,4.0,Expansion,Winter,5.703782474656201,3,2,1,2,-10.545442,2.8101122
90988,"Austin-Round Rock, TX",11.0,True,Windsor Oak Hill,Southwest Austin,370,943,0.08966666666666667,0.0023201124523638083,166.5,3.0,Expansion,Summer,5.91350300563827,1,2,1,0,0.09864373,0.7433234
19876,"Austin-Round Rock, TX",8.0,True,Windsor On The Lake,Downtown/University,187,1131,0.105,-0.001557647424533376,437.5,4.0,Recovery,Winter,5.231108616854587,3,1,1,2,-14.601069,6.5108256
71889,"Austin-Round Rock, TX",16.0,True,Windsor Republic Place,Northwest Austin,290,955,0.04499999999999999,0.0025536703601108063,215.0,1.0,Expansion,Winter,5.66988092298052,3,2,1,0,-13.539193,0.027234392
41311,"Austin-Round Rock, TX",18.0,True,Windsor South Lamar,South Austin,340,905,0.04933333333333333,0.005050196042977033,913.5,3.0,Expansion,Fall,5.8289456176102075,2,2,1,1,17.625692,-1.8835349
79577,"Austin-Round Rock, TX",8.0,True,Woodcreek Apartments,San Marcos,72,935,0.12966666666666668,0.0,227.0,3.0,Expansion,Spring,4.276666119016055,0,2,1,2,-8.43323,10.809171
10258733,"Akron, OH",,False,797 Residence & Suites,South Summit County,60,959,0.0,0.07193950541590033,274.0,,COVID,Summer,4.0943445622221,1,3,0,3,-10.829451,16.7608
87610,"Akron, OH",,False,Bowery District,South Summit County,92,897,0.06866666666666667,-0.006614203479159867,807.0,,COVID,Spring,4.5217885770490405,0,3,0,3,-9.441328,16.930027
47913,"Akron, OH",12.0,True,Colony Hills,South Summit County,40,1183,0.08333333333333333,0.0,385.0,5.0,Expansion,Fall,3.6888794541139363,2,2,0,3,-9.404364,16.295282
92308,"Akron, OH",,False,Copper Creek,Kent/Portage County,182,1012,0.05299999999999999,0.0,347.0,,Expansion,Spring,5.204006687076795,0,2,0,3,-9.492535,16.999155
51333,"Akron, OH",4.0,True,East End Residences,South Summit County,105,842,0.016000000000000014,0.0,525.0,1.0,Expansion,Winter,4.653960350157523,3,2,0,3,-9.695284,16.95388
